3851	1
4098	5
4326	2
4421	1
4459	1
4497	2
4516	2
4554	1
4630	2
4725	1
4896	1
5010	1
5561	1
5618	1
5637	1
5751	1
5770	2
6150	1
6606	1
6834	1
7328	1
7461	3
7480	1
8031	1
8145	1
9456	2
9665	1
9931	1
10292	1
10938	1
12021	11484
12040	1
14510	1
15251	1
15308	2
16923	1
17360	1
22566	1
22623	1
26898	1
27544	1
33054	1
62599	1
84563	1
135844	1
155832	2
14	365765
33	38039
52	18081
71	6542
90	7573
109	2869
128	3014
147	1767
166	152650
185	1128
204	1251
223	682
242	671
261	618
280	691
299	361
318	419
337	301
356	235
375	236
394	201
413	147
432	166
451	132
470	128
489	121
508	112
527	63
546	111
565	847
584	68
603	82
622	57
641	46
660	10298
679	51
698	39
717	68
736	42
755	4804
774	14403
793	18
812	76
831	32
850	284
869	14
888	15317
907	12
926	9
945	36
964	22
983	16
1002	14
1021	9
1040	12
1059	10
1078	69
1097	6
1116	10
1135	5
1154	7
1173	5
1192	8
1211	5
1230	5
1249	2
1268	4
1287	4
1306	1
1325	1
1344	58
1363	4
1382	2
1401	5
1420	5
1439	2
1458	7
1477	7
1496	10
1515	7
1534	5
1553	4
1572	4
1591	2
1610	4
1629	2
1648	2
1667	4
1686	7
1705	5
1724	1
1743	2
1762	1
1781	1
1800	4
1819	1
1838	2
1876	11
1895	1
1914	2
1952	5
1971	1
1990	4
2028	7
2047	2
2066	4
2085	3
2123	1
2142	13
2161	2
2180	4
2199	2
2237	1
2256	6
2275	1
2294	2
2370	3
2389	1
2408	28
2427	2
2446	1
2484	5
2503	1
2522	1
2541	3
2560	4
2579	1
2617	1
2655	1
2674	30
2693	1
2712	2
2750	2
2769	2
2788	3
2807	1
2864	2
2921	1
2940	2
2978	1
3016	1
3092	1
3111	1
3130	1
3263	2
3282	1
3320	3
3377	2
3396	1
3491	2
3548	3
3586	2
3662	1
3738	1
3757	1
3776	6
3795	2
4004	2
4042	1
4080	1
4156	1
4232	1
4460	1
4650	1
4764	1
4859	2
4916	1
4935	2
5030	2
5087	1
5372	1
5410	1
5448	3
5467	1
5904	3
6018	1
6075	1
6246	1
6455	1
6664	1
7196	1
7215	1
7272	1
7538	1
7557	1
7709	1
8184	1
8526	1
8602	1
8792	1
8830	1
9229	1
9400	1
9571	1
9894	1
11471	1
11832	1
13941	1
17950	1
18064	1
19261	1
20154	1
22282	1
22605	1
23175	1
23631	2
23688	1
28609	1
39192	1
55380	1
56577	1
115895	1
15	250779
34	46477
53	9882
72	10396
91	3717
110	4300
129	2369
148	2011
167	24447
186	1329
205	911
224	899
243	731
262	507
281	437
300	533
319	300
338	292
357	276
376	237
395	203
414	222
433	128
452	127
471	126
490	126
509	83
528	133
547	63
566	72
585	662
604	57
623	51
642	61
661	45
680	7611
699	32
718	31
737	23
756	24588
775	2489
794	21
813	28
832	32
851	24
870	20362
889	20
908	32
927	12
946	14
965	14
984	1346
1003	16
1022	28
1041	14
1060	10
1079	9
1098	10
1117	8
1136	9
1155	6
1174	7
1193	7
1212	8
1231	1
1250	2
1269	5
1288	15
1307	3
1326	4
1345	1
1364	3
1383	8
1402	8
1421	2
1440	5
1478	3
1497	2
1516	2
1535	6
1554	38
1592	4
1611	4
1630	6
1649	2
1668	5
1687	1
1725	4
1744	7
1763	1
1782	4
1801	6
1820	19
1858	1
1877	4
1896	1
1915	3
1934	1
1953	5
1972	3
1991	2
2010	1
2029	3
2048	1
2067	1
2086	46
2105	2
2124	4
2143	4
2162	4
2181	1
2200	2
2219	2
2238	7
2257	3
2352	5
2390	2
2409	1
2466	1
2485	1
2523	1
2561	1
2580	2
2618	8
2656	3
2732	1
2808	1
2884	1
2922	3
2941	1
2998	1
3036	2
3169	2
3245	1
3264	2
3283	2
3302	3
3340	2
3378	1
3416	2
3435	1
3454	2
3549	1
3568	1
3625	1
3663	1
3682	1
3720	3
3796	2
3834	1
3872	1
3929	2
4100	1
4195	1
4233	1
4271	2
4309	1
4328	1
4347	1
4404	3
4423	2
4442	1
4518	1
4556	1
4575	1
4651	2
4689	1
4784	1
4860	1
4974	1
5069	1
5240	1
5278	1
5392	1
5430	1
5449	1
5544	1
5658	1
5829	1
5943	2
6266	1
6570	1
7140	2
7368	1
8109	1
8356	1
9838	1
10218	1
14056	1
14170	1
15348	1
15956	1
17913	1
29541	1
30111	1
38775	1
95205	1
95965	1
155834	1
16	407100
35	31008
54	17831
73	4741
92	5243
111	2950
130	3003
149	1628
168	54393
187	1122
206	916
225	874
244	752
263	539
282	523
301	500
320	1009
339	279
358	262
377	225
396	235
415	167
434	145
453	143
472	123
491	107
510	113
529	57
548	101
567	77
586	60
605	1582
624	94
643	39
662	38
681	42
700	10148
719	30
738	10831
757	29
776	35
795	636
814	29
833	19
852	20884
871	8
890	20
909	24
928	25
947	20
966	5620
985	17
1004	20
1023	8
1042	5
1061	11
1080	1338
1099	8
1118	5
1137	4
1156	5
1175	9
1194	5
1213	3
1232	38
1251	8
1270	8
1289	3
1308	11
1327	2
1346	4
1365	6
1384	1
1403	3
1422	4
1441	3
1460	4
1479	4
1498	21
1517	2
1536	4
1555	6
1574	4
1593	3
1612	1
1631	5
1650	5
1669	1
1688	1
1707	3
1726	3
1745	1
1764	7
1802	2
1821	2
1840	5
1878	6
1897	4
1916	2
1992	3
2011	1
2030	12
2049	2
2068	1
2087	3
2106	1
2125	1
2144	1
2163	4
2182	1
2201	3
2220	5
2277	1
2296	25
2334	3
2391	2
2410	2
2429	3
2467	2
2486	1
2505	5
2524	2
2543	1
2562	11
2581	2
2600	3
2638	1
2657	1
2676	1
2695	2
2752	5
2809	1
2847	1
2866	1
2885	1
2923	3
2961	3
2980	3
3075	3
3132	2
3151	1
3246	2
3360	4
3474	1
3493	1
3683	1
3740	3
3778	3
3930	2
3949	1
3968	3
4025	1
4139	1
4158	1
4177	1
4215	1
4310	2
4424	2
4500	1
4671	1
4728	1
4899	2
4975	1
4994	1
5070	1
5355	1
5412	1
5469	1
5488	1
5716	1
5792	1
5868	1
6020	1
6096	2
6153	1
6210	1
6552	1
6704	1
6723	1
6837	2
7084	1
7141	1
7464	1
7483	1
7711	1
8148	1
8604	1
9402	2
9877	1
9934	1
12860	1
13240	1
14570	1
15957	1
16660	1
17838	2
18940	1
19643	1
20612	1
23690	2
24374	1
25286	1
28098	1
30036	1
95928	1
116030	1
353625	1
17	173586
36	45170
55	9930
74	8730
93	3748
112	3513
131	1966
150	2430
169	61618
188	1264
207	1031
226	741
245	617
264	687
283	402
302	379
321	361
340	305
359	233
378	341
397	206
416	163
435	170
454	130
473	104
492	166
511	102
530	112
549	72
568	78
587	67
606	85
625	6085
644	186
663	57
682	47
701	31
720	14761
739	21
758	38
777	29
796	28
815	209
834	26908
853	23
872	13
891	19
910	70
929	11
948	4198
967	25
986	16
1005	22
1024	14
1043	5
1062	1510
1081	5
1100	6
1119	1
1138	2
1157	5
1176	29
1195	4
1214	3
1233	5
1252	4
1271	4
1290	12
1309	1
1328	9
1347	8
1366	8
1385	2
1404	10
1423	3
1442	18
1461	6
1480	6
1499	7
1518	10
1537	10
1556	10
1575	3
1613	3
1632	10
1651	1
1670	5
1689	2
1708	28
1727	3
1746	2
1765	3
1784	1
1803	2
1822	2
1841	2
1860	1
1898	3
1917	3
1936	2
1974	34
2012	3
2031	1
2050	2
2069	1
2088	2
2107	5
2145	1
2164	4
2183	1
2202	1
2221	1
2240	32
2278	4
2297	2
2354	1
2373	2
2392	1
2411	3
2430	5
2449	1
2468	2
2506	35
2525	2
2601	1
2639	1
2677	1
2696	1
2753	1
2772	26
2810	1
2829	1
2867	2
2943	5
3000	3
3114	1
3152	2
3285	1
3304	1
3342	1
3380	1
3475	1
3494	1
3532	2
3570	4
3589	1
3760	1
3855	2
3950	1
4026	2
4216	1
4254	2
4292	1
4330	1
4368	1
4444	2
4520	2
4653	2
4710	2
4786	1
4919	1
4995	1
5071	1
5147	1
5223	1
5280	1
5337	1
5356	1
5451	1
5470	1
5888	1
5945	1
5964	1
6040	1
6268	1
6458	1
6553	1
6591	1
6648	1
6800	1
7731	2
8206	1
8282	1
8624	1
8643	1
9080	1
9555	1
10828	1
11569	1
11778	1
13146	1
13640	1
14799	1
15065	1
15198	1
16623	1
16680	1
24242	2
25059	1
26598	1
35072	1
35965	1
39461	1
45332	1
45522	1
55820	1
351764	1
18	247149
37	26614
56	16907
75	6010
94	4172
113	2472
132	2688
151	1525
170	116095
189	1181
208	1063
227	768
246	675
265	499
284	436
303	398
322	364
341	261
360	489
379	207
398	191
417	178
436	144
455	144
474	143
493	129
512	117
531	111
550	377
569	68
588	125
607	53
626	54
645	2800
664	49
683	43
702	2479
721	28
740	2746
759	38
778	30
797	30
816	26971
835	14
854	34
873	19
892	18
911	10
930	5059
949	16
968	17
987	18
1006	9
1025	7
1044	10
1063	4
1082	8
1101	7
1120	19
1139	2
1158	10
1177	4
1196	3
1215	10
1234	1
1253	3
1272	8
1291	5
1310	4
1329	3
1348	5
1367	1
1386	37
1405	3
1424	7
1443	7
1462	7
1481	2
1500	5
1519	3
1538	2
1557	2
1576	3
1595	8
1614	5
1633	2
1652	20
1671	3
1690	6
1709	3
1728	4
1747	6
1766	2
1785	5
1823	1
1842	2
1861	2
1880	2
1899	3
1918	4
1937	4
1956	2
1975	1
2013	3
2032	4
2051	3
2070	2
2108	1
2127	5
2146	3
2165	3
2184	41
2203	2
2222	1
2241	1
2260	2
2279	2
2298	4
2317	1
2431	2
2450	88
2526	3
2545	3
2640	1
2697	1
2716	4
2754	2
2773	1
2792	2
2830	1
2887	1
2925	3
3001	1
3020	1
3039	2
3058	3
3134	1
3172	1
3210	1
3324	1
3419	1
3533	1
3628	2
3647	1
3666	2
3704	1
3742	1
3780	2
3818	1
3837	3
3856	2
3875	3
4008	3
4046	1
4084	2
4122	1
4160	1
4236	2
4293	4
4464	1
4559	1
4692	2
4920	2
4939	1
4977	2
5110	1
5319	1
5357	1
5376	1
5604	1
5756	1
5813	1
5832	1
5889	1
5927	1
6079	1
6307	1
6402	1
6744	1
6839	1
7200	2
7580	1
8112	2
8131	1
8226	1
8416	1
8910	1
8929	2
9879	1
10658	1
10677	1
10753	1
11532	1
11570	1
12064	2
13090	1
13584	1
14895	1
17992	1
20424	1
20880	1
21260	1
27321	1
40260	1
50767	1
54016	1
61255	1
63915	1
75885	1
78222	1
1006296	1
